sensor_image,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz
image_80.png,0,0,0.582892882,-4.342888166,2.985178158,0,1.407509293,-4.467818795,0,0,0,4.632622277
image_81.png,0,0,0.583189414,14.67786184,12.70348072,0,3.049233959,-2.425427481,0,0,0,-0.903857696
image_82.png,0,0,0.584476824,4.417083156,-20.86048548,0,-0.919144024,1.933398128,0,0,0,-4.376579676
image_83.png,0,0,0.585665038,-15.47815864,9.39476898,0,3.310101485,-1.858987225,0,0,0,-1.663389276
image_84.png,0,0,0.587210539,19.34542625,-0.993482177,0,3.220597454,-0.811309583,0,0,0,4.200766595
image_85.png,0,0,0.587230117,2.766076992,-17.81105491,0,0.22179525,3.33581827,0,0,0,-2.503383094
image_86.png,0,0,0.587469498,-1.081944521,8.599415861,0,-2.279565122,-2.513179039,0,0,0,-3.390954646
image_87.png,0,0,0.587488675,8.303714111,7.698530027,0,-2.087136217,-2.889699011,0,0,0,-4.953771274
image_88.png,0,0,0.58761074,-19.77479566,-4.942652402,0,3.484850581,0.693046168,0,0,0,-1.04612074
image_89.png,0,0,0.588050103,-10.14420385,21.64559817,0,1.242020873,2.720856822,0,0,0,0.010577153
image_90.png,0,0,0.590676086,16.41946713,-4.113769402,0,2.692488572,3.296510258,0,0,0,2.009826131
image_91.png,0,0,0.590826591,-8.663559743,13.31386497,0,3.707664615,-0.818629954,0,0,0,3.95508241
image_92.png,0,0,0.590834304,11.48881266,5.648865115,0,1.266736793,-0.186643816,0,0,0,-1.690107489
image_93.png,0,0,0.593006294,-8.858941977,19.26982558,0,-0.493932842,-3.745297291,0,0,0,-2.799369384
image_94.png,0,0,0.593196141,-7.04283293,-16.31207861,0,0.70584048,-3.627971611,0,0,0,-1.209283167
image_95.png,0,0,0.593227183,-6.997347138,3.019153726,0,0.565474046,3.515572801,0,0,0,-2.05933546
image_96.png,0,0,0.594281837,-12.15123554,-2.452473868,0,0.568967788,-0.811565656,0,0,0,-4.128345996
image_97.png,0,0,0.594496384,-0.750638849,18.93676987,0,3.144015432,3.175348707,0,0,0,4.514492687
image_98.png,0,0,0.595057166,-6.504395707,23.15493921,0,-0.184446189,0.402501489,0,0,0,1.243641035
image_99.png,0,0,0.598632164,13.61887368,18.97034629,0,4.729872578,0.731584423,0,0,0,-2.10342429
image_100.png,0,0,0.599475382,10.14396604,21.41280349,0,0.652338637,3.866890265,0,0,0,-3.482404752
image_101.png,0,0,0.599834679,13.60804601,16.70714024,0,-3.778371863,0.283925711,0,0,0,-2.480513657
image_102.png,0,0,0.603149392,-12.72894671,-10.96286803,0,1.769178651,-4.417609843,0,0,0,-3.691250232
image_103.png,0,0,0.606125598,14.95377142,-9.700413571,0,4.669309681,0.867501167,0,0,0,-0.005617159
image_104.png,0,0,0.60650152,14.37155703,-16.43603704,0,-4.405554052,-0.423338283,0,0,0,0.108201247
image_105.png,0,0,0.607471335,19.09833413,-11.88895784,0,1.851217553,0.718427996,0,0,0,-4.877208292
image_106.png,0,0,0.609019602,15.84767016,6.871893973,0,0.244288941,-0.326141083,0,0,0,-3.419490144
image_107.png,0,0,0.610287151,13.98958437,-0.656314024,0,0.622873937,3.559663489,0,0,0,3.540870578
image_108.png,0,0,0.610398384,9.283477013,-16.42200126,0,1.822921324,-3.935797879,0,0,0,-1.102060407
image_109.png,0,0,0.611204308,-12.36445641,-10.02403128,0,2.987499577,-2.274560815,0,0,0,1.042619138
image_110.png,0,0,0.612157537,5.913063841,-15.86266106,0,-1.186272401,-0.256510401,0,0,0,-2.481268635
image_111.png,0,0,0.612854903,12.05218294,13.34648227,0,1.277091972,-4.502570636,0,0,0,-1.529481918
image_112.png,0,0,0.614135771,6.094072781,17.42483496,0,4.487755053,-1.913976035,0,0,0,-1.346631222
image_113.png,0,0,0.614835985,15.21377281,3.523815348,0,4.59061872,-1.228587567,0,0,0,-2.031233625
image_114.png,0,0,0.615008341,6.718891743,13.70696294,0,-4.151540386,-1.853809655,0,0,0,1.914471277
image_115.png,0,0,0.615427592,7.039479443,23.49031293,0,1.443297589,-0.316177356,0,0,0,-2.079235851
image_116.png,0,0,0.616579314,17.74882817,9.817547413,0,-0.271317115,0.995898902,0,0,0,1.447368275
image_117.png,0,0,0.617141394,-3.366055412,4.671220872,0,1.808964005,-1.221494644,0,0,0,-3.647160938
image_118.png,0,0,0.617742926,-18.30765398,9.667911244,0,-0.291285048,0.077705538,0,0,0,-1.195630057
image_119.png,0,0,0.618336313,-3.03930257,-12.39457785,0,-3.225957889,-1.041317483,0,0,0,4.572613962
image_120.png,0,0,0.618548792,-4.750028376,20.84174482,0,-2.787440918,-1.782261177,0,0,0,2.375565963
image_121.png,0,0,0.619258048,-0.671067884,7.619486632,0,2.802660516,2.414377699,0,0,0,-4.092235172
image_122.png,0,0,0.619862293,14.50778309,-13.94926193,0,3.804694744,-2.976240471,0,0,0,-0.075618915
image_123.png,0,0,0.620260877,20.94562741,13.86110567,0,-3.050088478,-2.22262834,0,0,0,4.574632511
image_124.png,0,0,0.621703023,-11.74003858,13.62699171,0,3.197873365,1.312130095,0,0,0,-1.827308879
image_125.png,0,0,0.622325045,13.19757988,-2.785297069,0,-0.968567183,-4.237531828,0,0,0,0.321187274
image_126.png,0,0,0.622941233,-21.48090457,-2.434005365,0,0.931656027,0.295949774,0,0,0,-1.758239269
image_127.png,0,0,0.623226935,-14.55434149,-18.02341479,0,-0.001886277,2.080081045,0,0,0,2.600504197
image_128.png,0,0,0.623678921,3.811293515,0.483984583,0,2.474298088,1.434102968,0,0,0,3.351230401
image_129.png,0,0,0.624360649,-20.68622112,3.092421645,0,-2.148274761,1.38823833,0,0,0,0.415286893
image_130.png,0,0,0.62704315,-10.08052114,3.579205707,0,2.369124066,-1.750593373,0,0,0,-4.913696817
image_131.png,0,0,0.627471671,-3.731029359,-3.421025313,0,-0.493199033,-1.943166511,0,0,0,-1.580348374
image_132.png,0,0,0.627664152,15.60869187,19.71177596,0,-2.261405936,-1.534456665,0,0,0,0.052686676
image_133.png,0,0,0.628568203,-2.678330484,21.12038648,0,2.699478342,-0.86524681,0,0,0,3.71169565
image_134.png,0,0,0.629566068,-13.64619722,-8.3647629,0,-2.004836131,1.810945198,0,0,0,4.39357046
image_135.png,0,0,0.63013474,4.436428347,4.79070194,0,-3.529196732,-0.243969774,0,0,0,-1.404991692
image_136.png,0,0,0.630533457,6.973915811,13.24305807,0,0.093405743,3.064169103,0,0,0,2.235236747
image_137.png,0,0,0.631053121,8.033922459,-18.10787696,0,2.53220605,-1.373871114,0,0,0,-0.194596459
image_138.png,0,0,0.632213432,-10.57875374,10.13586422,0,1.203460772,0.011497827,0,0,0,-0.512655817
image_139.png,0,0,0.632572569,23.22124836,-2.613701387,0,-0.70609961,2.568898502,0,0,0,3.889657233
image_140.png,0,0,0.633166153,9.369327191,2.229061839,0,3.24604357,2.688186299,0,0,0,4.229439224
image_141.png,0,0,0.633170548,-7.391181946,-6.176263811,0,2.757468369,-0.694646585,0,0,0,-1.952583857
image_142.png,0,0,0.633334896,-13.58827988,-20.96611286,0,3.651100833,-3.281935764,0,0,0,-1.653932441
image_143.png,0,0,0.633401686,-19.55147932,-8.267582194,0,-1.306462176,2.576157944,0,0,0,-3.003799282
image_144.png,0,0,0.633974899,24.25801529,3.938004962,0,0.886140072,-0.34566932,0,0,0,4.18205893
image_145.png,0,0,0.638204442,-9.011158347,-21.26985808,0,-3.597231704,3.136883688,0,0,0,-2.653946062
image_146.png,0,0,0.638747503,7.585775892,-0.346202739,0,-1.968408086,-1.686483613,0,0,0,1.856331053
image_147.png,0,0,0.640299118,-20.54982342,7.753133221,0,-1.899007615,-1.033002334,0,0,0,3.474440778
image_148.png,0,0,0.640584181,3.100232954,-24.19152921,0,2.211074124,-3.297526551,0,0,0,3.999347552
image_149.png,0,0,0.641946261,-23.04674515,3.151519814,0,2.058674045,-2.355307851,0,0,0,4.600097472
image_150.png,0,0,0.642098393,-4.620931113,-9.533923618,0,-0.961844654,-2.85310252,0,0,0,1.872870851
image_151.png,0,0,0.642350316,8.220449143,-8.128933621,0,-2.960368058,-1.239435617,0,0,0,0.413797037
image_152.png,0,0,0.64442742,7.407158923,-5.273916422,0,-4.616116216,-1.24104803,0,0,0,-1.267886645
image_153.png,0,0,0.645729515,13.37659519,21.0214345,0,4.266128756,-1.970306594,0,0,0,-0.070741625
image_154.png,0,0,0.648796303,15.176093,-19.8735251,0,-1.08860408,2.997289271,0,0,0,4.657498361
image_155.png,0,0,0.64906693,-10.44155266,-3.730657936,0,-1.908852539,-2.748093014,0,0,0,1.504314729
image_156.png,0,0,0.649238339,-21.65940141,-1.96734288,0,3.257940993,2.225496488,0,0,0,-0.082117557
image_157.png,0,0,0.649479992,15.69195592,-5.475444508,0,-3.445194727,-2.613170447,0,0,0,-2.804317819
image_158.png,0,0,0.649645509,-10.49338283,3.667699374,0,-2.058826031,4.098687562,0,0,0,-3.854082716
image_159.png,0,0,0.652375181,6.071049976,11.8302211,0,0.178834887,2.271452699,0,0,0,2.487392464
image_160.png,0,0,0.652732182,23.48764842,2.180937482,0,2.474641414,-0.15067777,0,0,0,-4.547791503
image_161.png,0,0,0.653609975,-13.95966133,19.99844453,0,2.501891446,2.290663071,0,0,0,3.347217481
image_162.png,0,0,0.653891002,14.84310537,-5.895051574,0,-0.574482382,3.795884855,0,0,0,0.701937489
image_163.png,0,0,0.654805859,-8.915922193,-8.015501509,0,3.758730044,-0.424665517,0,0,0,3.132873022
image_164.png,0,0,0.655161705,-9.215390399,-21.68726176,0,-4.276968,-2.231226199,0,0,0,3.335146353
image_165.png,0,0,0.655838629,-21.03329485,0.050172294,0,-1.381170708,-4.511525908,0,0,0,-2.129191156
image_166.png,0,0,0.656855749,-9.533065473,11.58302045,0,-1.423772167,3.986870356,0,0,0,-4.623723482
image_167.png,0,0,0.658092247,3.459956649,-6.402509779,0,-0.711760278,4.11721409,0,0,0,-3.212279
image_168.png,0,0,0.65841872,-17.95757692,6.87764765,0,0.968990634,-4.093840731,0,0,0,2.43632597
image_169.png,0,0,0.659540493,-12.96027882,9.221409953,0,-3.735421189,0.595547424,0,0,0,-0.928098042
image_170.png,0,0,0.659758438,8.646324597,-3.568051713,0,0.903100231,-3.404383647,0,0,0,-0.908694388
image_171.png,0,0,0.66036982,-7.996355154,21.98405226,0,0.940967272,-3.830686301,0,0,0,-1.953973555
image_172.png,0,0,0.66154262,-0.218995442,24.03666311,0,4.035596381,-0.362532966,0,0,0,-2.656985756
image_173.png,0,0,0.661891702,-7.403726975,6.587272367,0,-1.208638674,-4.592603806,0,0,0,0.318838415
image_174.png,0,0,0.663405287,15.53294566,0.261036211,0,2.353451376,-0.873571465,0,0,0,-0.035223203
image_175.png,0,0,0.663563861,5.101607485,5.735567569,0,-3.442323476,-2.64922515,0,0,0,-3.194658284
image_176.png,0,0,0.66540173,14.04319214,-4.406537547,0,3.661353573,1.093973279,0,0,0,4.548946876
image_177.png,0,0,0.668172485,5.373104417,18.2648872,0,1.153534422,-2.74058897,0,0,0,-0.457231347
image_178.png,0,0,0.668273064,-7.187471318,-23.07486038,0,3.288446128,1.025259017,0,0,0,-0.114191319
image_179.png,0,0,0.668917747,-0.113635409,10.62389336,0,-3.23787675,-0.266107338,0,0,0,4.154932514
image_180.png,0,0,0.669757053,-16.90879264,10.17372939,0,-1.797871433,-4.195287625,0,0,0,0.437388113
image_181.png,0,0,0.671348598,6.160050999,10.21588281,0,3.763184338,-3.181675201,0,0,0,1.298390184
image_182.png,0,0,0.673904027,12.24511293,20.51340402,0,0.277011135,-3.614576033,0,0,0,3.060684535
image_183.png,0,0,0.67517708,9.205583891,-8.897774021,0,-0.602720377,4.467813892,0,0,0,1.124718899
image_184.png,0,0,0.676779929,-3.996861691,-16.13969713,0,1.358316845,1.905998671,0,0,0,-3.208121451
image_185.png,0,0,0.679507381,2.942306898,24.62001633,0,-3.874466069,-0.145963061,0,0,0,-4.896508098
image_186.png,0,0,0.679795651,-16.90007018,-8.314102593,0,-1.92416821,4.597614972,0,0,0,3.973205813
image_187.png,0,0,0.680045173,-1.663962519,-15.43715601,0,3.066299749,-0.26929088,0,0,0,2.584535194
image_188.png,0,0,0.680060679,-3.03790164,-19.6355092,0,4.10429369,-2.609799924,0,0,0,0.84232736
image_189.png,0,0,0.680186147,-2.724579828,2.215877079,0,1.187803382,-1.737379286,0,0,0,0.178653383
image_190.png,0,0,0.680957099,-8.06060485,0.803948119,0,3.416839833,0.844519647,0,0,0,-3.167906164
image_191.png,0,0,0.681569899,11.40045612,-18.38657283,0,3.633758678,1.467961632,0,0,0,-2.530699604
image_192.png,0,0,0.681804252,-8.346684848,-20.80364356,0,4.122587917,2.065356329,0,0,0,4.265566077
image_193.png,0,0,0.684827028,-9.961184401,7.307574319,0,1.68414726,2.092097124,0,0,0,2.838365984
image_194.png,0,0,0.685025998,7.63485707,23.24078767,0,2.528661701,-3.350157898,0,0,0,4.018814432
image_195.png,0,0,0.685565491,-21.59516468,2.839279024,0,1.890700861,-0.883289519,0,0,0,3.805270897
image_196.png,0,0,0.686502647,12.96686999,-8.994376872,0,3.158822995,-1.747430628,0,0,0,0.381785879
image_197.png,0,0,0.688219253,-19.60222627,1.714369815,0,-1.858216707,0.249962932,0,0,0,4.388044634
image_198.png,0,0,0.688959462,9.776603137,-19.75846825,0,-1.084504354,0.947803495,0,0,0,-2.229684841
image_199.png,0,0,0.688988947,22.29797807,-4.276511782,0,-0.058111381,2.601529521,0,0,0,2.816417661
image_200.png,0,0,0.689818467,-24.18983299,-3.59071387,0,-2.907074071,2.571145088,0,0,0,3.92560638
image_201.png,0,0,0.690913727,-1.697729681,-21.5267914,0,-1.226466223,1.214460013,0,0,0,1.979684002
image_202.png,0,0,0.691233283,-3.640135251,-14.94624424,0,-0.930796524,-1.501972093,0,0,0,0.34004509
image_203.png,0,0,0.691944804,3.362795143,12.51013217,0,-1.610814842,2.01155798,0,0,0,0.895284673
image_204.png,0,0,0.693514664,-15.36574938,-8.694761081,0,4.139416086,1.551174961,0,0,0,3.843329686
image_205.png,0,0,0.694101573,-7.616108473,-8.782936207,0,2.11518812,-3.130142705,0,0,0,4.188393106
image_206.png,0,0,0.694619945,-3.127702191,-3.206364266,0,-1.372246214,-3.713783873,0,0,0,3.083359755
image_207.png,0,0,0.694976894,7.144788225,-16.77916236,0,-2.248783252,3.290519752,0,0,0,0.137961606
image_208.png,0,0,0.695401114,-5.491235686,-4.762296649,0,-0.571614269,-4.1452366,0,0,0,-0.505674019
image_209.png,0,0,0.696281774,13.27656629,12.83372998,0,0.13830047,3.569935618,0,0,0,-4.177005282
image_210.png,0,0,0.69660445,-20.92333209,9.627599011,0,1.798170239,3.730884761,0,0,0,3.446138523
image_211.png,0,0,0.69762895,3.459964955,24.61385188,0,0.466332246,2.575172996,0,0,0,2.315253272
image_212.png,0,0,0.697790254,10.77579242,15.65281978,0,1.271425767,3.245386864,0,0,0,-3.03142121
image_213.png,0,0,0.698807076,-10.47652749,-4.77019284,0,-0.985147928,4.473417047,0,0,0,-1.872305591
image_214.png,0,0,0.698996374,-2.477197438,7.252808634,0,2.41122928,4.12771333,0,0,0,-3.051873549
image_215.png,0,0,0.699518275,-12.87962647,-19.3150679,0,-0.518764603,-3.813138053,0,0,0,3.445007242
image_216.png,0,0,0.699790565,5.145486279,12.59761221,0,2.57611441,-4.221263964,0,0,0,-1.569571754
image_217.png,0,0,0.700151722,7.850324037,5.796498993,0,1.48420571,3.993611019,0,0,0,-2.047504011
image_218.png,0,0,0.703191488,11.1616721,-3.656984963,0,2.518869395,1.257891138,0,0,0,0.00052093
image_219.png,0,0,0.704263264,7.677000438,7.199334953,0,-1.144935004,-4.227523626,0,0,0,-2.611251913
image_220.png,0,0,0.704882816,7.136099441,6.767779697,0,-4.955132751,-0.095963859,0,0,0,-0.062161947
image_221.png,0,0,0.70715476,12.85888932,-1.184552771,0,-0.729081903,2.716590209,0,0,0,2.143767839
image_222.png,0,0,0.70858927,5.416857554,15.59999224,0,-3.048887618,-1.072472898,0,0,0,0.715775812
image_223.png,0,0,0.708878217,-21.82775277,9.142093578,0,1.065950419,-4.602766767,0,0,0,2.95021815
image_224.png,0,0,0.713256464,-12.32192046,0.566168828,0,-0.865397133,-3.860356401,0,0,0,2.859974662
image_225.png,0,0,0.713412531,8.540946186,22.03383812,0,1.815524526,1.324684664,0,0,0,-4.271247822
image_226.png,0,0,0.715696536,6.977413169,-3.839623049,0,4.713536161,-0.097350826,0,0,0,-3.633253284
image_227.png,0,0,0.72017863,5.81251036,18.60065667,0,0.979986748,-0.380496613,0,0,0,-3.581097736
image_228.png,0,0,0.720349707,5.798647178,-23.53312885,0,-4.003597172,-0.332202376,0,0,0,2.94182709
image_229.png,0,0,0.724979704,-5.361942469,0.98622266,0,0.302941481,-4.1611169,0,0,0,-3.932915473
image_230.png,0,0,0.725543338,-4.443989958,-17.88707021,0,3.422944505,0.95284677,0,0,0,3.326173769
image_231.png,0,0,0.726665573,7.91508301,20.48980539,0,2.17523302,-1.799780384,0,0,0,-4.293719313
image_232.png,0,0,0.728627428,-22.29402952,-4.043852833,0,1.471741836,-2.391898546,0,0,0,0.416306823
image_233.png,0,0,0.728724344,-19.29645815,-11.79250469,0,0.38299274,-0.322841829,0,0,0,-1.956618103
image_234.png,0,0,0.729957358,3.449539786,-9.458776888,0,1.477102958,1.546753924,0,0,0,-4.852607442
image_235.png,0,0,0.73225395,12.93150846,-15.41776169,0,-0.249385255,-2.530256159,0,0,0,-2.324641016
image_236.png,0,0,0.732940929,12.34566434,21.30023657,0,-1.353290089,2.847805956,0,0,0,0.27269425
image_237.png,0,0,0.732989937,1.181403614,-11.7464745,0,2.983237782,0.038071378,0,0,0,1.352025256
image_238.png,0,0,0.734079772,11.35429808,18.34000874,0,-3.967181458,-2.880717885,0,0,0,0.02393031
image_239.png,0,0,0.734760127,14.50739382,11.67008702,0,1.72606659,1.389292189,0,0,0,1.547563951
image_240.png,0,0,0.734881946,17.19083422,-12.04733302,0,4.015391386,-2.04335041,0,0,0,-0.073462318
image_241.png,0,0,0.735455373,-1.647946468,-20.70320276,0,-1.651058785,-3.245068886,0,0,0,-1.744160536
image_242.png,0,0,0.736480841,-12.32476517,12.50508971,0,2.126378638,1.293436233,0,0,0,-3.922261931
image_243.png,0,0,0.737827882,-3.930418713,18.57404649,0,4.380187492,-2.299960031,0,0,0,-3.780535108
image_244.png,0,0,0.738287437,-15.20886584,6.166801506,0,-0.455837301,0.293741325,0,0,0,4.076688434
image_245.png,0,0,0.738695819,11.59324061,19.4176581,0,0.439935293,3.471397551,0,0,0,-1.780244767
