sensor_image,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz
image_28.png,0,0,0.528442065,3.0770111,18.3303518,0,-0.876704257,0.260650209,0,0,0,-4.204200982
image_29.png,0,0,0.529770123,4.056373225,-6.679493547,0,-1.669462897,-2.798045961,0,0,0,0.0304847
image_30.png,0,0,0.530789306,11.03092242,18.66358054,0,2.750349265,1.66171769,0,0,0,0.676761609
image_31.png,0,0,0.533406351,8.577659853,-20.36056196,0,-1.257038029,-0.033103138,0,0,0,3.92651822
image_32.png,0,0,0.533651072,-24.62722422,3.98746707,0,-0.557991257,-4.014136008,0,0,0,1.464030162
image_33.png,0,0,0.53439283,13.98960931,-14.95807418,0,3.878550713,-2.364783752,0,0,0,2.717404977
image_34.png,0,0,0.536282601,-0.581132307,2.026072326,0,-4.589986008,-1.77875111,0,0,0,2.446547372
image_35.png,0,0,0.536515862,6.926581076,-18.26815543,0,-2.203476399,-0.60179626,0,0,0,-1.942943281
image_36.png,0,0,0.538135353,-14.54470788,-2.118048157,0,-0.155355592,-3.029916817,0,0,0,0.868742999
image_37.png,0,0,0.538490636,-8.607458857,-19.24737325,0,-4.312226617,0.886436944,0,0,0,0.852640286
image_38.png,0,0,0.539831444,-6.149256664,-22.67822996,0,4.673772725,-0.125713782,0,0,0,3.412327268
image_39.png,0,0,0.540118544,-1.51707772,22.78486204,0,2.319020108,-0.655714228,0,0,0,4.771220595
image_40.png,0,0,0.540229274,0.854005871,12.76800981,0,0.442678214,-1.896513001,0,0,0,3.044161533
image_41.png,0,0,0.540591991,-18.0373941,7.555618307,0,-0.003679166,0.207924227,0,0,0,4.245622022
image_42.png,0,0,0.540831224,19.00416989,10.58544328,0,1.563495608,-3.377422689,0,0,0,0.096528916
image_43.png,0,0,0.541765256,-2.455252635,17.08478918,0,-2.868354665,-1.556383978,0,0,0,-0.837458839
image_44.png,0,0,0.542237945,-18.15276621,15.27181565,0,1.532802847,-0.812149541,0,0,0,3.307233249
image_45.png,0,0,0.546127995,4.312351258,12.91770943,0,0.12049242,-1.594992834,0,0,0,-2.335548665
image_46.png,0,0,0.546505423,-7.189635549,9.371901194,0,2.801376357,1.680805553,0,0,0,-1.00532903
image_47.png,0,0,0.548354045,19.72052098,0.663378314,0,-4.787081039,0.418366706,0,0,0,-1.234983562
image_48.png,0,0,0.549136755,-0.891501506,18.25807446,0,-1.810251894,-1.939739773,0,0,0,-0.079387253
image_49.png,0,0,0.550294585,9.436403617,0.758133357,0,-4.396136771,-0.664633181,0,0,0,-0.951612004
image_50.png,0,0,0.550565555,-15.39367999,-1.52944364,0,-1.981378569,-0.036851163,0,0,0,-4.409312882
image_51.png,0,0,0.55065677,-14.17896009,8.560826978,0,0.461735777,-1.895395059,0,0,0,-1.015104385
image_52.png,0,0,0.550714324,16.42062063,-12.90638658,0,0.168061223,-2.990499315,0,0,0,-0.338019823
image_53.png,0,0,0.550979108,-3.204379086,-10.22421723,0,1.674182543,-0.580774686,0,0,0,3.769833874
image_54.png,0,0,0.5513284,19.73601592,10.87851691,0,3.546702152,-2.641380321,0,0,0,3.809706253
image_55.png,0,0,0.551431554,-0.588588023,-9.556130301,0,-3.044512427,-0.113496413,0,0,0,3.424996968
image_56.png,0,0,0.551588189,-14.50162354,8.507067701,0,-1.863853861,-4.568576532,0,0,0,1.335606577
image_57.png,0,0,0.55224513,7.979980724,-13.81708274,0,-2.553048396,-1.126734442,0,0,0,-4.343606242
image_58.png,0,0,0.553125102,-10.86862713,8.37195011,0,-1.36728697,2.450308538,0,0,0,4.807629008
image_59.png,0,0,0.553130251,10.9976319,-2.348777316,0,-0.360745645,-1.35981239,0,0,0,3.699854382
image_60.png,0,0,0.553368933,17.49669799,-0.067871674,0,-0.933055748,2.573791865,0,0,0,-0.223571781
image_61.png,0,0,0.553420811,18.35406133,-4.596616751,0,3.40825437,-2.090556266,0,0,0,3.521330168
image_62.png,0,0,0.55553204,10.44676754,-11.70920763,0,-2.173569016,-3.759112217,0,0,0,4.556150884
image_63.png,0,0,0.557172067,-15.84364746,11.45932791,0,-0.477488996,0.231249483,0,0,0,-1.080652123
image_64.png,0,0,0.558461146,15.15653759,-7.366000068,0,2.412824147,1.605967816,0,0,0,-3.351599924
image_65.png,0,0,0.560594087,10.31892738,-13.89285811,0,-4.593802065,0.187342316,0,0,0,-0.930898954
image_66.png,0,0,0.560690341,-5.051793827,-9.454103335,0,-1.112852787,1.534847486,0,0,0,2.689025806
image_67.png,0,0,0.560710312,-20.67247141,-1.528996113,0,3.472461122,3.336290322,0,0,0,-2.092652592
image_68.png,0,0,0.561117791,18.95483707,-2.388727265,0,-0.341322333,4.334805179,0,0,0,-2.282846275
image_69.png,0,0,0.562250899,9.920493602,17.06643356,0,-1.705358512,-3.502993455,0,0,0,-1.097383222
image_70.png,0,0,0.562441571,8.351720021,-10.64218312,0,-0.270912719,-2.765310452,0,0,0,1.265633456
image_71.png,0,0,0.56246329,11.73622084,9.918143123,0,4.741567403,0.060430802,0,0,0,-3.494867286
image_72.png,0,0,0.562729393,-19.71214035,-0.522725783,0,-4.848255089,1.220195261,0,0,0,1.799177932
image_73.png,0,0,0.563199456,13.37937438,-17.62036489,0,2.84371363,-3.570007563,0,0,0,-2.763620477
image_74.png,0,0,0.564234499,-3.663488144,5.013042521,0,-3.488624788,0.200009577,0,0,0,-4.63838957
image_75.png,0,0,0.564375398,-13.88743406,0.285016894,0,-4.788505354,1.233853718,0,0,0,0.016962898
image_76.png,0,0,0.566891495,14.90895936,-16.42811968,0,0.129598193,-1.109403153,0,0,0,0.49028599
image_77.png,0,0,0.567956978,-17.84837313,-7.353614469,0,-0.795332461,-1.304137716,0,0,0,4.161511458
image_78.png,0,0,0.568348858,1.34039336,3.040111071,0,4.774176705,-1.285998586,0,0,0,-4.594335329
image_79.png,0,0,0.569759536,21.03799228,-2.972021957,0,0.414163201,0.118955965,0,0,0,3.07960533
image_80.png,0,0,0.57034266,-18.06103959,10.80044423,0,-0.291683236,2.07406409,0,0,0,-0.215203753
image_81.png,0,0,0.571281692,12.53536961,16.36127007,0,-2.914371889,-0.854215738,0,0,0,-0.540800161
image_82.png,0,0,0.572397753,6.401279476,-2.168066315,0,-1.199845877,3.740537755,0,0,0,1.47473087
image_83.png,0,0,0.5724627,-5.131458002,-1.75671663,0,2.162957958,3.360965028,0,0,0,4.129710641
image_84.png,0,0,0.572624662,16.64570406,17.36934326,0,2.650117121,-3.772408112,0,0,0,-3.782920381
image_85.png,0,0,0.572784882,-23.83877241,5.005585855,0,0.629093649,-3.697809532,0,0,0,-1.330614672
image_86.png,0,0,0.573504936,-18.69394887,2.298433205,0,-0.046693663,4.493825837,0,0,0,3.521827018
image_87.png,0,0,0.574004562,12.12514183,2.257460855,0,3.972115485,0.558088497,0,0,0,1.612785445
image_88.png,0,0,0.574487044,-15.46128448,9.866335542,0,3.216509212,2.441487584,0,0,0,1.481619305
image_89.png,0,0,0.576972462,16.71067734,-8.781235219,0,2.842283661,1.645797395,0,0,0,-1.836795132
image_90.png,0,0,0.577092305,13.0703596,4.83965986,0,0.762506035,0.520960209,0,0,0,-3.436855227
image_91.png,0,0,0.577177565,3.887337217,-18.04014335,0,-1.678845595,-4.151371741,0,0,0,0.961037756
image_92.png,0,0,0.5775706,4.57869596,10.23920827,0,0.619463349,-0.896015367,0,0,0,0.407452533
image_93.png,0,0,0.578274634,15.39272193,6.862716946,0,2.199015661,-0.802722003,0,0,0,2.210478843
image_94.png,0,0,0.579663307,-0.242044792,-2.791006533,0,-4.47385733,-0.457816244,0,0,0,0.753624824
image_95.png,0,0,0.580440343,-5.149332809,-18.36284144,0,-0.419966771,-3.725341307,0,0,0,-1.132423691
image_96.png,0,0,0.580479413,-17.16227128,-13.2166917,0,-2.068627564,-1.53668944,0,0,0,0.575723105
image_97.png,0,0,0.581060145,6.328680688,-8.527832311,0,3.950462176,2.386839652,0,0,0,-0.629950277
image_98.png,0,0,0.584612285,18.21190433,15.21835536,0,0.344555999,-3.220499079,0,0,0,0.798279582
image_99.png,0,0,0.584794402,1.535981861,3.596054872,0,-0.250368162,3.306546805,0,0,0,3.55803758
image_100.png,0,0,0.585208634,9.852354328,11.75013148,0,-4.335850481,1.564767191,0,0,0,-0.264520595
image_101.png,0,0,0.586433028,-12.50597273,-3.608731671,0,2.915031194,0.647177653,0,0,0,-3.13463955
image_102.png,0,0,0.587323683,-5.616089043,-5.975657465,0,-0.09483382,1.627567162,0,0,0,-2.509654726
image_103.png,0,0,0.587635565,-12.20268132,2.409922117,0,-0.0789155,-2.157484179,0,0,0,2.721471994
image_104.png,0,0,0.587657208,-7.362524881,5.440173674,0,-0.03016676,-4.031425705,0,0,0,0.466814757
image_105.png,0,0,0.587832767,-8.724251384,-14.47561174,0,-2.669373334,3.952055284,0,0,0,1.771192408
image_106.png,0,0,0.587878737,1.146869079,15.05184808,0,0.272990368,-0.264164323,0,0,0,-4.586041196
image_107.png,0,0,0.590319899,-22.9161336,-3.042399481,0,-3.105072248,0.085987163,0,0,0,1.72934587
image_108.png,0,0,0.591694106,-2.560089461,10.43521164,0,4.051159386,-1.042218308,0,0,0,-1.909244765
image_109.png,0,0,0.592706342,-7.32925623,17.28669668,0,-0.571372601,2.91559486,0,0,0,4.707962135
image_110.png,0,0,0.593208707,-7.966817973,-15.44442308,0,-1.292038847,2.467745242,0,0,0,-1.244452797
image_111.png,0,0,0.593668468,-12.05185955,-20.03695177,0,-3.867437009,-1.578219049,0,0,0,-3.44627277
image_112.png,0,0,0.595982398,-15.20693872,10.80999611,0,2.807460534,-0.374481123,0,0,0,2.991177323
image_113.png,0,0,0.598692105,-13.24529136,-13.24362182,0,-4.153857615,1.818114093,0,0,0,-2.930070099
image_114.png,0,0,0.599895104,-17.48202419,-15.03291887,0,-2.138012064,3.969651019,0,0,0,-3.485578726
image_115.png,0,0,0.603197665,-2.77526147,-2.189190836,0,3.860483078,2.747445042,0,0,0,1.529676021
image_116.png,0,0,0.606593324,14.69746059,-18.959674,0,0.617125753,-4.02336393,0,0,0,-4.479926286
image_117.png,0,0,0.60708764,5.228163623,-12.45439848,0,0.544892433,4.373863396,0,0,0,2.69428463
image_118.png,0,0,0.607566916,0.002838527,-24.72405159,0,-0.364141645,-2.114332709,0,0,0,1.549569919
image_119.png,0,0,0.608458011,-11.60363232,1.087389729,0,-0.214188636,-0.169939012,0,0,0,-4.985649196
image_120.png,0,0,0.608683505,-0.266026301,-4.663513661,0,0.408865211,-3.228625108,0,0,0,-0.677191493
image_121.png,0,0,0.609260502,17.39560635,-16.73578328,0,-4.407374758,-0.095584604,0,0,0,4.546836198
image_122.png,0,0,0.609723813,16.33559951,18.5284856,0,-4.164892476,-0.191601839,0,0,0,-2.119375694
image_123.png,0,0,0.611621421,7.161920401,23.76250227,0,3.925122182,0.148997777,0,0,0,2.629453775
image_124.png,0,0,0.612259131,-13.22769507,9.281637191,0,-2.354829586,3.604490928,0,0,0,-3.411844967
image_125.png,0,0,0.612584628,-5.574787414,-21.83097292,0,0.565963328,4.865595897,0,0,0,3.890622636
image_126.png,0,0,0.612962102,9.257820633,-3.687311661,0,-0.517042548,0.848515864,0,0,0,-1.283504125
image_127.png,0,0,0.612984564,15.55132738,2.747066437,0,1.886798926,4.419737759,0,0,0,3.311515869
image_128.png,0,0,0.613627335,-0.376124986,1.602452681,0,0.370489541,2.520507375,0,0,0,-3.703063393
image_129.png,0,0,0.614378823,-1.910816109,9.707399522,0,3.911030059,0.605175759,0,0,0,-1.771325246
image_130.png,0,0,0.614672621,17.52301703,6.834689489,0,-3.917841063,2.791066332,0,0,0,-3.208864593
image_131.png,0,0,0.615667442,-15.52360849,2.096378022,0,-2.178498305,-3.527016128,0,0,0,3.541673034
image_132.png,0,0,0.615854003,14.93267429,13.38606379,0,2.414906427,4.250606332,0,0,0,-0.632800527
image_133.png,0,0,0.618203174,-5.58952683,-0.889404748,0,-0.424799241,-3.639703342,0,0,0,4.616047014
image_134.png,0,0,0.618663246,20.00680016,6.342389324,0,2.941609017,-2.967078379,0,0,0,0.084432785
image_135.png,0,0,0.619593749,7.864889197,3.72959124,0,-2.631953225,-0.681511063,0,0,0,-0.153909403
image_136.png,0,0,0.619825495,-16.93121054,16.39094701,0,-1.761305104,1.728921521,0,0,0,-0.209700262
image_137.png,0,0,0.620534226,13.71223437,11.75221084,0,2.282870135,1.445751528,0,0,0,4.791674005
image_138.png,0,0,0.621833338,0.93690971,-2.858898047,0,3.370204092,-2.415720124,0,0,0,0.209592431
image_139.png,0,0,0.621910812,-20.08678636,1.575506917,0,-0.714665317,-4.281248123,0,0,0,4.258086279
image_140.png,0,0,0.622489964,-4.994350209,2.151911781,0,-0.76310931,-1.137685993,0,0,0,-1.734086585
image_141.png,0,0,0.623369227,7.727352949,19.5100201,0,2.589996178,2.813329866,0,0,0,0.926338986
image_142.png,0,0,0.623534191,19.64433797,-13.13644241,0,0.303470184,-4.346838295,0,0,0,-1.57701624
image_143.png,0,0,0.623782401,-14.18348686,5.956720381,0,2.665732278,2.542260999,0,0,0,4.447975028
image_144.png,0,0,0.626646327,-19.25433774,6.951162881,0,3.180680223,-2.687680485,0,0,0,1.980433224
image_145.png,0,0,0.627176442,11.27576778,12.97095232,0,-1.342560273,0.115078367,0,0,0,0.352474652
image_146.png,0,0,0.627529704,19.57885065,7.878188055,0,2.80296062,-3.230453422,0,0,0,1.029903883
image_147.png,0,0,0.627572887,19.76106819,-13.47396068,0,0.423758142,4.313481196,0,0,0,3.564022602
image_148.png,0,0,0.627668947,-6.296567355,-18.27748226,0,-3.232014673,0.99173527,0,0,0,-0.115390394
image_149.png,0,0,0.62956905,18.96121988,7.130770149,0,-0.657844856,-4.272195824,0,0,0,4.583655862
image_150.png,0,0,0.630640187,-10.85948084,-15.45096145,0,0.491189374,-3.433544128,0,0,0,2.487203608
image_151.png,0,0,0.631941792,21.1835173,-0.012364716,0,2.980538751,-2.000763671,0,0,0,4.111939141
image_152.png,0,0,0.632484163,-17.07735942,2.76283457,0,3.027950555,3.761778517,0,0,0,0.246516471
image_153.png,0,0,0.635321114,17.15936788,-8.851683682,0,1.343717007,-0.392159901,0,0,0,4.232869
image_154.png,0,0,0.636071046,5.665986646,6.195420141,0,-0.925304972,3.153218679,0,0,0,-3.945682362
image_155.png,0,0,0.637220298,-8.416611642,4.209077412,0,-2.562629021,0.341411751,0,0,0,2.603805641
image_156.png,0,0,0.63774527,7.886307485,20.39785967,0,3.381326836,1.953445674,0,0,0,1.491857095
image_157.png,0,0,0.639537606,-5.845604454,23.79092032,0,1.564063904,-2.573969809,0,0,0,-2.9908451
image_158.png,0,0,0.639920424,-16.76051276,4.360765537,0,-1.799846679,-2.163141364,0,0,0,0.040550292
image_159.png,0,0,0.640811967,-10.83818433,20.31628727,0,2.041790554,1.735351915,0,0,0,-4.553776461
image_160.png,0,0,0.640946871,3.802199299,6.878637445,0,-2.771870999,1.807885668,0,0,0,-3.608101422
image_161.png,0,0,0.642236971,6.073661885,-16.23533417,0,-3.657510158,-3.352766967,0,0,0,-1.554269936
image_162.png,0,0,0.642952895,6.424005583,-20.00523508,0,2.729953913,2.126530435,0,0,0,-4.200729351
image_163.png,0,0,0.643145042,19.83892099,-6.332847522,0,-3.799677569,0.343646073,0,0,0,-0.193706167
image_164.png,0,0,0.643438387,-12.49367745,-11.86913423,0,2.548315602,0.262943477,0,0,0,2.770574685
image_165.png,0,0,0.64582171,12.71388108,-20.47578853,0,2.773873491,-1.815867347,0,0,0,-4.869134051
image_166.png,0,0,0.646068677,11.39856435,-0.606630886,0,2.082821347,1.75292255,0,0,0,-0.584573348
image_167.png,0,0,0.646124542,1.881037368,7.771849593,0,-1.365543903,-2.194016768,0,0,0,-0.329375814
image_168.png,0,0,0.646699195,7.810854186,-14.41890931,0,-3.920980573,-3.095509793,0,0,0,4.19149123
image_169.png,0,0,0.647689189,7.566689552,11.02233076,0,-4.106416557,2.375504297,0,0,0,2.44610329
image_170.png,0,0,0.648035522,-9.059945693,-3.020188477,0,0.078299403,-4.552125073,0,0,0,-4.044022219
image_171.png,0,0,0.649149609,11.87270756,-8.440574398,0,0.100474204,3.579579141,0,0,0,4.183477162
image_172.png,0,0,0.650135991,9.689701005,-18.96174379,0,4.098847775,2.829657202,0,0,0,-3.700367693
image_173.png,0,0,0.650265804,-11.55321097,10.78961724,0,1.800667776,0.455084792,0,0,0,4.949081075
image_174.png,0,0,0.651439763,18.23335882,-12.18162918,0,-2.073087004,-2.128685168,0,0,0,3.552083845
image_175.png,0,0,0.651513094,17.93465099,3.035247201,0,1.502061558,-2.790088307,0,0,0,1.163464669
image_176.png,0,0,0.651595618,15.38261235,11.99568089,0,-1.283927844,4.690365459,0,0,0,-4.60706327
image_177.png,0,0,0.6529502,-13.43784045,12.54286889,0,2.360571574,-4.180590092,0,0,0,1.504952544
image_178.png,0,0,0.654081431,-17.45123839,-14.44530335,0,-4.426822974,-2.308544633,0,0,0,-1.00481299
image_179.png,0,0,0.655191975,0.68649265,10.37234652,0,-3.258587022,-2.550277384,0,0,0,1.987863759
image_180.png,0,0,0.655424843,-5.877030862,-0.155742896,0,-4.242658208,-2.204903273,0,0,0,-1.527337187
image_181.png,0,0,0.656580161,23.15443988,-1.014981134,0,1.277765504,-1.608964164,0,0,0,3.249238804
image_182.png,0,0,0.656720163,6.126666403,7.839465098,0,-3.344065517,-0.281534951,0,0,0,-1.552490548
image_183.png,0,0,0.657593262,-16.97924551,9.648264616,0,-3.24338566,-3.233112835,0,0,0,3.385164717
image_184.png,0,0,0.658587864,6.196395671,13.84600327,0,2.354888737,-2.563206385,0,0,0,-4.468642811
image_185.png,0,0,0.659759846,7.279727738,-14.81209375,0,1.327762347,0.243708484,0,0,0,-1.016701711
image_186.png,0,0,0.66276324,-19.04282202,-2.96714988,0,-2.592391048,-1.871774003,0,0,0,-3.94852869
image_187.png,0,0,0.664321144,-13.28960014,8.884852213,0,4.155345916,1.395339392,0,0,0,4.780921166
image_188.png,0,0,0.666994862,-19.06071079,6.021816257,0,-2.411415171,2.869163097,0,0,0,-4.681520788
image_189.png,0,0,0.667148446,-14.4806574,-8.142771928,0,1.559087049,-0.569722127,0,0,0,-0.782082372
image_190.png,0,0,0.667219346,-9.068086446,-9.02768818,0,1.765869201,-2.797873098,0,0,0,3.711631496
image_191.png,0,0,0.670057068,-8.753031616,16.65425635,0,1.673969379,1.323148165,0,0,0,-4.157870498
image_192.png,0,0,0.670250055,-1.982076937,-0.7271332,0,2.353797561,4.057217985,0,0,0,-3.180431574
image_193.png,0,0,0.670477279,11.36278904,0.161628118,0,-1.216056643,-0.030493465,0,0,0,-1.113107525
image_194.png,0,0,0.670704988,4.738623749,-14.07051668,0,-1.764643262,0.663331664,0,0,0,-0.226333713
image_195.png,0,0,0.67083998,15.9758475,-2.338627511,0,-1.213224333,1.289563109,0,0,0,-0.954967664
image_196.png,0,0,0.671905447,-14.8469171,-8.796982007,0,-2.124735324,-0.502751033,0,0,0,1.555924584
image_197.png,0,0,0.672612695,3.663918036,0.75930767,0,4.399208316,-1.095209401,0,0,0,1.959960764
image_198.png,0,0,0.672634017,4.156365899,-1.229152485,0,1.380419407,-4.171465235,0,0,0,0.746403994
image_199.png,0,0,0.672887109,-15.45157754,8.012047959,0,2.212391562,3.301674428,0,0,0,-0.416165222
image_200.png,0,0,0.674839282,1.823214836,-4.9580784,0,-2.680607549,-2.315944712,0,0,0,-4.409630729
image_201.png,0,0,0.675453208,10.357244,4.78282217,0,-2.436545514,3.079949725,0,0,0,-0.207433716
image_202.png,0,0,0.675954935,-11.83779208,8.346958622,0,-1.051057078,-1.574844722,0,0,0,-4.25442292
image_203.png,0,0,0.676019927,8.848841762,-12.54401539,0,-4.651397576,0.83533117,0,0,0,-0.113154394
image_204.png,0,0,0.676730815,4.911415243,20.72915399,0,-1.332135626,-2.074007701,0,0,0,3.750290777
image_205.png,0,0,0.679031134,-22.29570803,-3.875547046,0,-0.813889962,-0.787805732,0,0,0,-1.681670749
image_206.png,0,0,0.680057233,15.87143912,-14.77628263,0,2.040020147,0.190597234,0,0,0,4.406962344
image_207.png,0,0,0.681026189,8.429413979,-2.693762972,0,-1.052137202,-3.867678133,0,0,0,3.022594659
image_208.png,0,0,0.681125285,-4.453472266,-3.218802638,0,-2.23986153,-1.910498665,0,0,0,4.392072964
image_209.png,0,0,0.68149014,-2.185066722,0.057210956,0,-2.204360067,-3.446602669,0,0,0,1.831479761
image_210.png,0,0,0.681704748,-1.366012111,-12.966739,0,-4.81647465,-0.379794691,0,0,0,1.651439163
image_211.png,0,0,0.681728082,2.04779848,20.42443936,0,4.159796412,1.294241035,0,0,0,4.76559273
image_212.png,0,0,0.682564891,-12.58952059,-5.933810084,0,0.075087254,-2.903170353,0,0,0,-0.982782365
image_213.png,0,0,0.683255034,-15.22932586,12.19628811,0,1.448946594,-1.880092638,0,0,0,3.509662307
image_214.png,0,0,0.684767499,-15.02264148,-3.439394576,0,4.700421097,1.664639889,0,0,0,1.212694384
image_215.png,0,0,0.684923643,5.585299503,12.95850363,0,-4.663239201,-1.75787845,0,0,0,-4.546992079
image_216.png,0,0,0.685129864,2.417410622,5.546381075,0,-0.489707793,4.458439465,0,0,0,-2.127505103
image_217.png,0,0,0.685440795,-1.505193717,2.154977131,0,0.101179158,0.815558288,0,0,0,-3.46599333
image_218.png,0,0,0.685606554,-8.907210148,17.7687878,0,-0.903824056,0.278076174,0,0,0,2.534224943
image_219.png,0,0,0.686111407,16.14051248,-17.91508775,0,-1.844696054,2.028576684,0,0,0,2.512968156
image_220.png,0,0,0.686968825,6.909900397,-23.43503104,0,-0.894658681,3.08001491,0,0,0,-2.449442843
image_221.png,0,0,0.687169947,20.41137951,1.621190684,0,-2.351643395,-3.955042551,0,0,0,-1.588070443
image_222.png,0,0,0.691579449,3.963783644,-4.819637348,0,2.318462373,-2.200315548,0,0,0,3.505045231
image_223.png,0,0,0.692495465,-11.40639862,-20.64295693,0,4.298431727,-0.951690823,0,0,0,0.726979677
image_224.png,0,0,0.692502624,5.094001749,13.11881123,0,1.853157515,0.315977787,0,0,0,0.671140183
image_225.png,0,0,0.69341725,-17.12792937,-5.814722065,0,0.168772393,-0.009473779,0,0,0,2.768551345
image_226.png,0,0,0.693555202,-13.3260356,11.81374915,0,0.375875279,4.878271518,0,0,0,-3.955904502
image_227.png,0,0,0.693663804,6.009482812,-3.618460508,0,3.876143989,-2.81486215,0,0,0,3.372048878
image_228.png,0,0,0.694833278,5.288668201,-23.75932781,0,-1.086865555,1.485984315,0,0,0,-3.364771177
image_229.png,0,0,0.695166493,7.023861174,-10.30613742,0,-3.052305245,1.979565869,0,0,0,3.700899628
image_230.png,0,0,0.695603953,-2.927680785,24.07571718,0,-0.909606174,3.499954156,0,0,0,0.524759417
image_231.png,0,0,0.697178569,-20.35645267,8.815126417,0,3.539335282,-0.153601314,0,0,0,2.082848826
image_232.png,0,0,0.698189112,11.70924173,-0.307697825,0,-2.533690159,-0.181200736,0,0,0,2.0710682
image_233.png,0,0,0.698788896,16.86803412,-13.32691403,0,1.198719547,-2.979802671,0,0,0,-2.559880981
image_234.png,0,0,0.698977638,9.539900467,-20.06982959,0,-0.318417625,4.376920685,0,0,0,-2.949583881
image_235.png,0,0,0.698987097,19.13979704,16.14394963,0,2.097827576,-1.325003134,0,0,0,1.785732245
image_236.png,0,0,0.699378422,24.32693468,5.942705073,0,-1.255184926,-0.321642647,0,0,0,2.204110598
image_237.png,0,0,0.700166,2.043166434,17.73645231,0,1.709365271,0.742859061,0,0,0,-4.404403876
image_238.png,0,0,0.70042821,-2.305948978,24.27048504,0,-1.816299585,1.785798682,0,0,0,-1.324166079
image_239.png,0,0,0.701248893,-0.821531775,-0.307566897,0,-1.784885501,-3.130169748,0,0,0,4.602587619
image_240.png,0,0,0.70208809,9.856945047,7.967164421,0,2.106710545,-2.253074793,0,0,0,2.114907977
image_241.png,0,0,0.702731423,0.838692101,8.755862709,0,2.145231224,-2.780020335,0,0,0,2.424809537
image_242.png,0,0,0.703379955,20.25551152,10.54983869,0,2.120201635,-2.20809503,0,0,0,2.241779101
image_243.png,0,0,0.703683523,4.454666348,8.758478318,0,-0.64079405,3.884635508,0,0,0,1.206048463
image_244.png,0,0,0.704342872,-2.452258439,9.493001722,0,0.425821332,-2.247558207,0,0,0,-3.737236041
image_245.png,0,0,0.704546522,24.29828671,-5.068766125,0,-4.553490752,-1.754926547,0,0,0,-0.376899111
