sensor_image,x,y,z,Rx,Ry,Rz,dx,dy,dz,dRx,dRy,dRz
image_31.png,0.0,0.0,2.1358632151983445,6.4577358960257865,3.146122319633524,0.0,-1.1818942105730823,-0.349332800250724,0.0,0.0,0.0,1.9913327524085689
image_32.png,0.0,0.0,2.507805982104636,7.853057206224545,-7.20492476610853,0.0,0.5469285959593315,4.496153806230256,0.0,0.0,0.0,0.1584885033757417
image_34.png,0.0,0.0,2.8201763418219343,-23.23952471385172,-4.098681327676781,0.0,-4.347783361704787,-2.453296776176777,0.0,0.0,0.0,2.0645538516902744
image_35.png,0.0,0.0,4.47464756717592,-20.636727879093563,4.479202729469497,0.0,0.9551922440157462,0.4272995761890089,0.0,0.0,0.0,3.899912845511184
image_36.png,0.0,0.0,4.455234803993764,-7.004769703668157,17.873348725426897,0.0,0.885227830871316,-1.726709351845693,0.0,0.0,0.0,0.7011209104213112
image_37.png,0.0,0.0,2.688067491611115,-10.80072992342729,20.23880155621494,0.0,4.149530993916404,-1.511187581633984,0.0,0.0,0.0,0.5351452709046272
image_39.png,0.0,0.0,4.698901428146305,14.141835827392264,17.026210443164956,0.0,-0.4265107528128807,-1.77706678354806,0.0,0.0,0.0,0.6334622558655623
image_40.png,0.0,0.0,4.390503183320501,19.20121915801775,-12.628591485062602,0.0,2.396880427670928,0.2991668632412647,0.0,0.0,0.0,3.1384972916903826
image_42.png,0.0,0.0,2.680549571093394,7.946462282293837,-1.7373501429673197,0.0,0.8676772621339476,3.00461738610224,0.0,0.0,0.0,4.476035284177772
image_43.png,0.0,0.0,1.1159036879654,-9.263883574100316,6.033891913106858,0.0,-4.24234756747666,1.223708506316504,0.0,0.0,0.0,0.2175327480958859
image_44.png,0.0,0.0,4.03699868061592,15.078703901980626,-14.126588232099198,0.0,-1.5431456547136275,-1.532323172101138,0.0,0.0,0.0,2.936676409026011
image_45.png,0.0,0.0,1.7661622545919506,0.4854838993305725,6.046165206247513,0.0,-2.784306682301261,-0.6204237545502004,0.0,0.0,0.0,1.588676452565736
image_46.png,0.0,0.0,3.639708475879533,-18.016583870994108,10.717129620227247,0.0,-3.099818314810669,-1.2666235471231264,0.0,0.0,0.0,2.5301882509085027
image_48.png,0.0,0.0,4.651418770460154,5.168381985565858,15.74651702857843,0.0,3.850326442413779,1.1704572850882304,0.0,0.0,0.0,3.219601080429193
image_49.png,0.0,0.0,3.759784540154589,18.402767939984376,-16.644974525612053,0.0,4.943044753569144,-0.4939926107318142,0.0,0.0,0.0,4.387795339469421
image_50.png,0.0,0.0,4.940677269472106,12.742212499522756,10.2474599074387,0.0,0.0562771671872021,-0.761300530770164,0.0,0.0,0.0,4.0884792610666665
image_51.png,0.0,0.0,1.293780945645043,-7.824926965566529,2.984798216848348,0.0,-1.593281785528639,4.480344629330978,0.0,0.0,0.0,0.1408303936662882
image_52.png,0.0,0.0,4.6423749037927005,-15.19250603084337,8.77269738254809,0.0,-4.094173676279003,-0.6749759297712772,0.0,0.0,0.0,3.990936604992676
image_53.png,0.0,0.0,2.530804207416025,-13.570269303696708,9.920168865205197,0.0,-0.9639346377225606,-0.2870979434321583,0.0,0.0,0.0,1.2952238585385991
image_54.png,0.0,0.0,2.930324259585806,-12.274342086249773,10.824974603290368,0.0,-2.2142399805029056,2.2503009376394743,0.0,0.0,0.0,3.458019934645558
image_55.png,0.0,0.0,1.1423663070787775,8.732071527538322,21.05167182871449,0.0,-3.6600544229554406,3.1034796421564765,0.0,0.0,0.0,2.7906323611673995
image_56.png,0.0,0.0,4.094131473564596,-4.343673942721682,21.20741987972293,0.0,-4.724146726616294,0.5410376277429831,0.0,0.0,0.0,1.5232211420553083
image_57.png,0.0,0.0,4.670861367541578,-2.264814083644613,-10.565960989787245,0.0,0.5140138514143039,1.4474780646508911,0.0,0.0,0.0,4.411855776641294
image_58.png,0.0,0.0,1.092142000271482,-3.542272814595949,0.2489525317595158,0.0,3.588176043974652,-0.0547358541809304,0.0,0.0,0.0,2.292062978277308
image_59.png,0.0,0.0,4.358137779194533,17.87043077311901,6.0098725915984526,0.0,3.1113469589709486,-1.0216517087341284,0.0,0.0,0.0,2.284780630378448
image_60.png,0.0,0.0,3.941299522888632,-7.660082436973099,-9.300139672618949,0.0,3.535303748654563,3.2481430285006607,0.0,0.0,0.0,3.353815841576879
image_61.png,0.0,0.0,2.2648829819992207,5.33622634635457,8.616623320345369,0.0,2.6632312268092044,-1.711271076555673,0.0,0.0,0.0,2.1440374989977617
image_62.png,0.0,0.0,3.0369750725071385,-6.4012454007004616,-15.981359597111808,0.0,1.0968497971328743,-4.38478590000372,0.0,0.0,0.0,2.227528698813938
image_63.png,0.0,0.0,4.2129174098144055,-4.765433556739195,-13.743557447500171,0.0,2.658808234391834,1.3128382361475677,0.0,0.0,0.0,3.639042937350255
image_64.png,0.0,0.0,4.578321671084291,7.286118919039506,-3.036336181168605,0.0,-2.975835224798716,-2.771169500952549,0.0,0.0,0.0,3.310399698768152
image_65.png,0.0,0.0,2.7409241122473054,-11.312358603820243,-12.58403780951907,0.0,-2.7062251390698115,-3.834734719955843,0.0,0.0,0.0,0.6983200093857751
image_66.png,0.0,0.0,2.9919532249768586,12.736191149849676,-3.810910610543451,0.0,-1.7463528282561616,2.8253116724425134,0.0,0.0,0.0,1.1120710691502804
image_67.png,0.0,0.0,2.2318668600676435,-3.551266132092924,14.027092925666237,0.0,-3.720227736762877,0.4444946487983036,0.0,0.0,0.0,2.312253695168866
image_68.png,0.0,0.0,3.4466886097600296,4.759677186930253,-14.59074543020566,0.0,-0.0143700127009285,-1.1181406154161095,0.0,0.0,0.0,2.4120174242005223
image_70.png,0.0,0.0,4.687065227422508,-4.747010939950798,10.678972345639655,0.0,-4.145348234062168,-2.778629159248626,0.0,0.0,0.0,4.541927873089583
image_72.png,0.0,0.0,3.6994561283540737,-10.120383089483273,-16.52632966916783,0.0,0.4057509705674723,4.028519654193502,0.0,0.0,0.0,3.5415429174664808
image_73.png,0.0,0.0,3.623406828721377,-18.587445653707523,-2.995103289661109,0.0,-1.883257675678119,-2.765195982227276,0.0,0.0,0.0,0.2984153803804119
image_75.png,0.0,0.0,1.616470756484615,9.04633014710447,-12.53296739103511,0.0,3.9891005454300665,0.238258094634287,0.0,0.0,0.0,2.0565563757051777
image_76.png,0.0,0.0,2.748426822950816,12.500093594071709,13.295691704318738,0.0,3.1430250157175657,3.584693176111584,0.0,0.0,0.0,0.5243499675393619
image_78.png,0.0,0.0,1.545626944037398,-7.952341634085221,19.175321135369177,0.0,-2.806591812343004,-1.6579620980120646,0.0,0.0,0.0,1.861283677330462
image_79.png,0.0,0.0,3.862533855405231,17.491711453436256,15.35653756517972,0.0,4.342991707140999,1.5830651468944303,0.0,0.0,0.0,1.875711243148216
image_80.png,0.0,0.0,2.003270757691774,3.184764989389737,-17.5707741643018,0.0,3.469319785951137,-1.6741632715999937,0.0,0.0,0.0,4.663798493095867
image_82.png,0.0,0.0,4.057043969394384,-6.004605468418855,7.008765895835414,0.0,3.000798373598535,-1.9608530911182185,0.0,0.0,0.0,3.684883310997554
image_83.png,0.0,0.0,1.082294383250312,17.744157157217124,-4.56047357162253,0.0,-2.691036938831549,1.640376940233207,0.0,0.0,0.0,1.338167613761021
image_84.png,0.0,0.0,3.6302343965263657,-9.875903040518482,-15.242753143222895,0.0,3.9198724144287023,-2.155075618695864,0.0,0.0,0.0,3.787556029151188
image_85.png,0.0,0.0,2.673968588075191,-7.633614986291586,1.7963076590604936,0.0,0.84288420389317,3.37868729711081,0.0,0.0,0.0,0.1859604458911086
image_87.png,0.0,0.0,1.237993172811079,-3.855461522077361,-13.54123939507687,0.0,1.0198290288190188,-3.4989414818229108,0.0,0.0,0.0,0.241919982186471
image_89.png,0.0,0.0,1.9931427370155888,-12.935028957796614,-16.161007793156607,0.0,4.075553221029769,-0.767650798468967,0.0,0.0,0.0,2.14429046170973
image_90.png,0.0,0.0,4.983749475196328,-14.64895628222626,-3.538632531765842,0.0,4.293855353858169,0.9688030519919668,0.0,0.0,0.0,0.6876270175109194
image_91.png,0.0,0.0,2.3085863435331744,-8.947563409126513,5.097426852021632,0.0,2.758018963064347,2.264898192858983,0.0,0.0,0.0,1.774703858662512
image_93.png,0.0,0.0,3.670327074520944,-9.725905909186748,-3.241267173805225,0.0,1.8838179611153432,0.0138401815383457,0.0,0.0,0.0,3.898084962709162
image_94.png,0.0,0.0,2.044127668133337,3.642841227938306,14.58390475391125,0.0,-1.095770781007395,-2.723103452242994,0.0,0.0,0.0,3.7137740440460543
image_95.png,0.0,0.0,3.858028824974639,-8.430890255733308,7.487209285168995,0.0,4.3627970626625165,-1.6300402606216835,0.0,0.0,0.0,3.0431520007636537
image_96.png,0.0,0.0,3.430624017239956,-22.6981661623118,-9.2214481114485,0.0,-1.2493562570942152,-2.7903159712691115,0.0,0.0,0.0,1.4543002499995
image_98.png,0.0,0.0,4.374857214297585,12.64292504827035,7.712164957706525,0.0,2.214130194574135,-3.734141641589649,0.0,0.0,0.0,4.371347714086613
image_99.png,0.0,0.0,2.8886792330495177,13.680426857090383,7.248295365105306,0.0,3.5678311112233123,-3.267619504437249,0.0,0.0,0.0,2.1316920017032914
image_100.png,0.0,0.0,3.520832828592679,-21.299612816508173,-7.885251209853282,0.0,-1.2094320851067994,2.604786254272617,0.0,0.0,0.0,3.5664582534101874
image_101.png,0.0,0.0,4.171289052737226,-11.322578744287409,-5.173667143712879,0.0,1.9179518713946235,-2.024321007691718,0.0,0.0,0.0,3.922944617951435
image_102.png,0.0,0.0,4.021532773462438,17.003096730808313,-0.6073385800287368,0.0,-3.177235637578166,3.4456036517512825,0.0,0.0,0.0,0.1112652373182894
image_104.png,0.0,0.0,4.709191065246032,14.284988859615204,-3.621443230311564,0.0,-0.0393652753674961,-3.1320729303142807,0.0,0.0,0.0,2.766662872781722
image_106.png,0.0,0.0,1.3557754598595788,-3.011850920287064,17.557893916952324,0.0,-4.116013541017845,-0.7609982892946613,0.0,0.0,0.0,3.59627378972428
image_107.png,0.0,0.0,1.9654749378250496,-21.094753002890204,12.065363526043074,0.0,-3.5190734647261857,-1.899272314222248,0.0,0.0,0.0,0.8680654541718518
image_109.png,0.0,0.0,4.906279445751309,-7.850530317442697,19.593643423658712,0.0,-3.932431900995639,-0.1012218612186314,0.0,0.0,0.0,2.407685898028473
image_111.png,0.0,0.0,1.1737889643660395,-8.240532566282189,-7.1983702825835065,0.0,0.2147379793991266,4.271189493118563,0.0,0.0,0.0,1.1607677577547992
image_112.png,0.0,0.0,1.716483537326667,-0.5045851518112772,-12.975639636436636,0.0,2.2454754680961764,-0.1493312228032114,0.0,0.0,0.0,4.90974583646132
image_114.png,0.0,0.0,1.2262051670948697,-20.03396503994693,6.813021848364556,0.0,-3.1224984534049414,3.8789801014894114,0.0,0.0,0.0,4.227855267602348
image_115.png,0.0,0.0,3.64427938018303,-2.567210417937765,-13.643347169756542,0.0,-1.83732519950542,-3.4746046714439376,0.0,0.0,0.0,4.798484595845935
image_116.png,0.0,0.0,2.3708939245812948,5.849747895084726,-14.88655180963555,0.0,1.0576277605282565,0.5581985138727251,0.0,0.0,0.0,2.242361468288345
image_117.png,0.0,0.0,1.44928004854723,-0.908993254581494,20.05558013297016,0.0,-2.094100021164055,0.3307990226123446,0.0,0.0,0.0,0.121422146576744
image_119.png,0.0,0.0,4.052696149707234,22.470231075563404,3.90970564099049,0.0,4.219958375344799,-0.9003740332755295,0.0,0.0,0.0,1.9346737857797565
image_120.png,0.0,0.0,4.375428686130146,-19.35707845004871,9.697285356204336,0.0,-4.878303389016201,0.992212461642922,0.0,0.0,0.0,0.2707516394229596
image_121.png,0.0,0.0,3.723957329569021,23.896046862697176,-4.860391743950635,0.0,-1.8803048713123425,2.5649978479694115,0.0,0.0,0.0,2.8323086384438416
image_122.png,0.0,0.0,1.1840572926645023,-5.929840131761432,-9.883402155680308,0.0,-0.981432700403184,-1.0179551217245917,0.0,0.0,0.0,4.139283884879244
image_123.png,0.0,0.0,3.737857666449411,-13.017522601640849,13.354011614766826,0.0,0.4553945849005906,-4.876908983261695,0.0,0.0,0.0,0.0502280815597071
image_124.png,0.0,0.0,3.1356495962992166,15.068002134208598,-16.137686985820515,0.0,-2.941899862661137,-1.3606921742182188,0.0,0.0,0.0,4.120341385318903
image_126.png,0.0,0.0,2.153098495166198,-22.29881078389617,5.06518439507721,0.0,4.098890620472823,0.8760570504583847,0.0,0.0,0.0,4.127863800583588
image_127.png,0.0,0.0,4.787646007411484,-9.514509695676804,14.987478200276824,0.0,-4.077907378436176,-1.211128872428265,0.0,0.0,0.0,0.4426200815679348
image_129.png,0.0,0.0,1.648817741422281,-1.0807407242705178,-21.35632388257351,0.0,-2.297782906170737,-1.000421046605249,0.0,0.0,0.0,2.501234398952368
image_130.png,0.0,0.0,3.4169881469615007,18.49949322155963,6.231356054049748,0.0,0.4726290471540878,1.470712372362128,0.0,0.0,0.0,0.2772234387797279
image_131.png,0.0,0.0,2.89436180707012,2.0858102944987897,24.19120436784792,0.0,2.281259243078693,4.118981078551806,0.0,0.0,0.0,0.2687400277495184
image_133.png,0.0,0.0,2.5075016851409453,-12.162872076432986,-20.34024718649294,0.0,1.4551388609868203,2.709474768505255,0.0,0.0,0.0,0.0619232116582315
image_134.png,0.0,0.0,3.188262305171451,-19.95938978013508,2.3136128574938155,0.0,3.2438218447730143,-3.5359530058457858,0.0,0.0,0.0,2.3696870946548163
image_136.png,0.0,0.0,2.9736616771776547,-14.381763593026127,8.912602573354544,0.0,1.960944867916976,-0.8200136683500817,0.0,0.0,0.0,2.0785000924087464
image_138.png,0.0,0.0,4.555923266036224,-8.240859187951441,-18.204829467720387,0.0,-0.3434362470933094,-3.705919525184478,0.0,0.0,0.0,1.6440644435717648
image_140.png,0.0,0.0,3.84913044810324,13.2712109842449,-15.580410333455427,0.0,-0.8290301692678829,-0.6146596698015082,0.0,0.0,0.0,2.333353124926569
image_141.png,0.0,0.0,3.179333637002945,21.43326368045396,8.832623795775358,0.0,1.7247223506901412,-0.8164728351121575,0.0,0.0,0.0,1.6000472510617263
image_142.png,0.0,0.0,1.36703757566764,-21.185296465966253,9.604095965280308,0.0,-4.085151960882983,-1.168971563123716,0.0,0.0,0.0,3.552243682634711
image_143.png,0.0,0.0,1.302555614548159,-9.199703582721158,-17.91990257765893,0.0,3.8619274534103214,-2.069414079010722,0.0,0.0,0.0,3.0477370076192463
image_144.png,0.0,0.0,2.6025755124461103,16.971956104797222,10.179990692142152,0.0,4.17930536864783,1.021640000724217,0.0,0.0,0.0,0.4835382434813877
image_145.png,0.0,0.0,3.470574055594744,-0.3949557579586311,2.996600847186868,0.0,4.21999289803088,-2.17096582834223,0.0,0.0,0.0,4.25501427138914
image_146.png,0.0,0.0,2.2484123324050698,-4.522844751050157,10.569583077119905,0.0,0.3601528597327009,2.697631508068953,0.0,0.0,0.0,0.9774635553404498
image_147.png,0.0,0.0,3.508281393488606,4.82988997393218,-7.404661720413619,0.0,-1.2795417694525657,0.4544978033686593,0.0,0.0,0.0,0.6488792467617004
image_148.png,0.0,0.0,1.9184815762981613,10.69785289911905,-20.73117394819001,0.0,-3.6138814146467806,1.9118723618572224,0.0,0.0,0.0,3.8443407238489855
image_149.png,0.0,0.0,2.395495130707566,-8.666474085134274,-12.444164012217906,0.0,-0.7869131421338774,2.264239001472458,0.0,0.0,0.0,0.6221374825287507
image_150.png,0.0,0.0,4.012627274898456,-15.601368784805556,13.327914633936382,0.0,-2.416932767275487e-06,3.737601629808336,0.0,0.0,0.0,3.2886465041521564
image_151.png,0.0,0.0,2.583134515623368,10.978516183967107,-19.094785094894217,0.0,3.567071209753262,-0.9402039497407022,0.0,0.0,0.0,1.3152491087914342
image_153.png,0.0,0.0,3.247161722816614,8.881557413486018,-17.406016129582618,0.0,0.4377932852945979,-1.510140787604705,0.0,0.0,0.0,0.6856156968801275
image_154.png,0.0,0.0,1.3769570071816517,6.199947791882412,20.674693420715737,0.0,-1.8614669571922824,1.2008009622029685,0.0,0.0,0.0,0.8759286319831268
image_155.png,0.0,0.0,3.092993222806419,-2.317810649867781,-7.847685899542919,0.0,-2.5707623699749407,-1.3041671179281191,0.0,0.0,0.0,0.1433248364196817
image_156.png,0.0,0.0,3.774592541090051,2.142716826571018,11.57421382367039,0.0,4.2303795629642185,0.8080803432870926,0.0,0.0,0.0,1.5172766660918602
image_157.png,0.0,0.0,2.488137672450569,18.44270186767816,-7.573703788948127,0.0,-2.8935406644157697,-3.4480117737777816,0.0,0.0,0.0,2.461522377510353
image_158.png,0.0,0.0,2.2998927352748524,-4.759111471517206,9.614899161312822,0.0,-2.768966799909498,0.81207885249613,0.0,0.0,0.0,4.523385288164477
image_161.png,0.0,0.0,2.329470196080046,-10.804450344836177,7.0350335440144365,0.0,0.6490202325236064,-0.4844870132786618,0.0,0.0,0.0,4.369676519691963
image_162.png,0.0,0.0,1.807444330695056,22.153669452640266,7.322646268212367,0.0,-1.3966719148774915,-1.0984407593054055,0.0,0.0,0.0,1.0350746852742
image_163.png,0.0,0.0,4.301714189143489,-17.482686983740564,-8.997105401333096,0.0,2.5640091287702385,-3.7180810533955055,0.0,0.0,0.0,0.1389152304369818
image_165.png,0.0,0.0,2.5834558287779954,-12.280016051171,15.404396272331844,0.0,-1.6210287028208856,-2.3947595746494548,0.0,0.0,0.0,4.655146791706184
image_166.png,0.0,0.0,1.362384165603261,8.361465804817417,-20.31611587425753,0.0,1.6227960734220963,-3.0049685629612446,0.0,0.0,0.0,0.7676971558371459
image_167.png,0.0,0.0,1.752501318690152,1.4737860555124631,-13.443134820133473,0.0,0.9422960468073068,-2.238532508107242,0.0,0.0,0.0,4.581279002857709
image_168.png,0.0,0.0,4.811481658973935,11.150149619045914,0.1751551027136912,0.0,3.695681955351146,-0.0567504411858131,0.0,0.0,0.0,0.5915200256261928
image_169.png,0.0,0.0,3.852092792906079,-13.861059706977258,-5.097448047972278,0.0,-0.1404908744945882,-4.4061817182776055,0.0,0.0,0.0,4.230735764178236
image_170.png,0.0,0.0,2.7789870813485447,-3.817322173717038,5.748825509936005,0.0,-2.178478979543643,-1.213476224198458,0.0,0.0,0.0,2.9567489863346808
image_171.png,0.0,0.0,2.046225410037001,-5.243264108570527,-20.83588093780424,0.0,-0.449719031852008,4.703457534824524,0.0,0.0,0.0,4.736667071884757
image_173.png,0.0,0.0,3.221188606745112,13.991131521971676,4.13547186931078,0.0,4.036165557975027,2.137346931034712,0.0,0.0,0.0,0.6402329408164265
image_174.png,0.0,0.0,3.8073069801423336,12.777196811545569,18.299413071767194,0.0,0.7075999562449518,-2.308286582702717,0.0,0.0,0.0,4.390903213654954
image_175.png,0.0,0.0,2.7931433252006355,23.33406599655936,6.514727900084874,0.0,-2.812958401451697,-3.5192675233084976,0.0,0.0,0.0,1.5168519910293754
image_176.png,0.0,0.0,1.0052760993335363,19.828090877307183,-0.5748398306750391,0.0,-3.0466741066839,-1.1199541919106684,0.0,0.0,0.0,2.1698052020765908
image_177.png,0.0,0.0,4.1107839072603,-3.845818219619632,19.78373733418553,0.0,-3.356476395863025,-0.2827215741080647,0.0,0.0,0.0,2.0468329618623304
image_178.png,0.0,0.0,1.6534537515660994,-6.529254886949378,-14.696005432799526,0.0,3.566254631787497,1.4555550767660297,0.0,0.0,0.0,0.7712363989110234
image_179.png,0.0,0.0,1.546169997636878,-5.890006184884699,-19.633402959536166,0.0,-2.2809897578074745,0.4529242407128699,0.0,0.0,0.0,4.116587070928348
image_180.png,0.0,0.0,2.1720668175975377,-8.238964481243137,-2.770482104406182,0.0,2.5756252951923533,3.293389130378761,0.0,0.0,0.0,1.7302518064519068
image_181.png,0.0,0.0,3.608248774760209,-6.446203485915941,9.471749903906412,0.0,1.9156192749230427,-1.9168616120717992,0.0,0.0,0.0,3.498373884795093
image_182.png,0.0,0.0,4.366459874236661,-2.6801758201112693,-13.387624270892696,0.0,-0.0220012088327774,-0.4407050073407704,0.0,0.0,0.0,1.4325125417562274
image_183.png,0.0,0.0,2.369626819706834,-18.26133051327232,6.875680049834322,0.0,-0.4087928419053261,0.7323217848952192,0.0,0.0,0.0,2.485657076405942
image_184.png,0.0,0.0,1.6971052127069175,-18.64748286978504,0.6809691576727691,0.0,0.5601378756846362,-1.724841648878392,0.0,0.0,0.0,3.2145786643405256
image_185.png,0.0,0.0,3.914113766370353,-3.29449810918826,-16.521779980614653,0.0,-2.46920583210607,4.279549482063606,0.0,0.0,0.0,3.173313205813041
image_187.png,0.0,0.0,1.1234554439440665,1.632899733838019,3.2376346983209987,0.0,1.1001738643269343,-2.970315869602999,0.0,0.0,0.0,1.7771111665853163
image_188.png,0.0,0.0,2.6364709602625247,-5.154614753843866,10.095530899237454,0.0,0.4385808273333618,-1.7338330552873569,0.0,0.0,0.0,3.9759810332346577
image_189.png,0.0,0.0,4.562935805762463,1.1984955790711105,20.61583087956478,0.0,-0.4810725068015574,0.3503440040356931,0.0,0.0,0.0,2.5087610496712243
image_191.png,0.0,0.0,1.805972475696997,2.923099394501274,23.34917436417985,0.0,-2.586849904378288,-1.5653046233500632,0.0,0.0,0.0,4.331651797722758
image_192.png,0.0,0.0,3.95187141570402,-2.853650130853492,-11.272305956598895,0.0,2.859990018399709,3.673282268798248,0.0,0.0,0.0,1.574423985958412
image_193.png,0.0,0.0,2.170527623371319,6.507443601929646,-8.105591332255207,0.0,-2.062795142560091,-1.7671431675434608,0.0,0.0,0.0,1.6575424807661177
image_194.png,0.0,0.0,1.4051994372344532,24.96955621268433,0.8115515730877547,0.0,-0.7297022712760654,-4.733178062719999,0.0,0.0,0.0,4.234621384140934
image_197.png,0.0,0.0,1.0169545408649734,20.77294427870096,-13.380754412251902,0.0,1.3262894908497678,2.505092654473533,0.0,0.0,0.0,4.858857884211067
image_198.png,0.0,0.0,1.9270309140201984,17.045560696970536,-3.980185445877656,0.0,2.815760478062741,-3.842252885533004,0.0,0.0,0.0,4.408285064699983
image_199.png,0.0,0.0,1.1007106859547615,-3.6805276645849,-17.045189417542247,0.0,-2.3387260462796293,-3.3923675046125368,0.0,0.0,0.0,3.992011826734912
image_202.png,0.0,0.0,2.6212933622757526,5.678590289676196,5.18265247039229,0.0,-0.2162798799802811,-0.8347485671281255,0.0,0.0,0.0,2.8529172495823274
image_204.png,0.0,0.0,3.30205476911821,15.036851174216238,-10.796375939481337,0.0,3.263648292115514,3.144261698585636,0.0,0.0,0.0,1.7590398571707189
image_205.png,0.0,0.0,3.5809002859527137,4.696909545783527,9.719531507985662,0.0,-1.6028080471026238,-0.7136673165081748,0.0,0.0,0.0,0.8823498642256293
image_206.png,0.0,0.0,4.175250565943628,4.963149939156091,-14.58824146959796,0.0,2.241463810959792,0.7736319876483313,0.0,0.0,0.0,4.521284751333811
image_207.png,0.0,0.0,4.2511622520225245,-13.53798981946948,3.43218876621774,0.0,1.303581836370462,-2.2960141291140324,0.0,0.0,0.0,1.7707437713802954
image_208.png,0.0,0.0,4.955737488478226,-17.283722635154934,-5.513129207778536,0.0,-1.6716327398112705,-3.2459910567220494,0.0,0.0,0.0,2.5251150937971967
image_211.png,0.0,0.0,2.369115567929658,-16.888620061562808,8.0257675713641,0.0,1.614292887104951,-1.6169644258735194,0.0,0.0,0.0,3.1458656504175058
image_213.png,0.0,0.0,2.4257468492299137,10.63311749213576,-5.8301709295458215,0.0,-4.676216410752548,-0.1969994499355472,0.0,0.0,0.0,0.8023809078306936
image_214.png,0.0,0.0,2.708475701364769,10.060675335601124,-17.280210103804794,0.0,0.0705741563813894,-0.1326842298909218,0.0,0.0,0.0,1.13855626181681
image_215.png,0.0,0.0,3.2933681750415453,3.1939006451743013,22.04037520937305,0.0,1.3931845310039417,3.798115725801152,0.0,0.0,0.0,1.7793648200858836
